label,mode,fault_type,back_type,cal_type,target_service,second_target_service,leader_service,leader_service_at_fault,active_services,node_count,es_count,target_rps,duration_s,fault_at_s,recover_at_s,start_time_utc,end_time_utc,k6_exit_code,fault_error,iterations,http_reqs,http_req_failed_rate,http_req_duration_avg_ms,http_req_duration_p95_ms,http_req_duration_p99_ms,dropped_iterations,interrupted_iterations,record_total,record_right,record_wrong,record_failure_rate,baseline_completed_rps,fault_completed_rps,recovery_completed_rps,baseline_success_rate,fault_success_rate,recovery_success_rate,throughput_drop_ratio,mttr_records_based_s
mnms_nonleader_crash_rps1_run1,MNMS,nonleader_crash,1,0,oracle-node-1,,oracle-node-3,oracle-node-4,"oracle-node-1,oracle-node-2,oracle-node-3,oracle-node-4",4,7,1.0,180,60,120,2026-03-21T07:44:52.185514Z,2026-03-21T07:48:11.653622Z,0,,176,176,0,17573.24101442046,25083.547157499997,0.0,5,0.0,176,145,31,0.17613636363636365,0.7126024652831107,0.747578525406116,0.8426303990133023,0.8,0.5897435897435898,0.5,0.0,142.6748650074005
