mode,metrics_mode,concurrency,duration,total_reqs,success_reqs,success_rate,start_block,end_block,gas_total,gas_per_req,cpu_seconds_delta,cpu_seconds_per_req,cnet_bytes_delta,cnet_bytes_per_req,average_time_ms,tps
SNMS,docker-cgroup,1,60s,2,2,1.0,3036,3039,2892950,1446475.0,2.277043,1.1385215,267971.0,133985.5,354.0,0.3757279729475859
