mode,metrics_mode,concurrency,duration,total_reqs,success_reqs,success_rate,start_block,end_block,gas_total,gas_per_req,cpu_seconds_delta,cpu_seconds_per_req,cnet_bytes_delta,cnet_bytes_per_req,average_time_ms,tps
SNMS,docker-cgroup,1,60s,2,2,1.0,3058,3061,2892950,1446475.0,1.898035,0.9490175,274280.0,137140.0,348.5,0.3748125937031484
