mode,metrics_mode,concurrency,duration,total_reqs,success_reqs,success_rate,start_block,end_block,gas_total,gas_per_req,cpu_seconds_delta,cpu_seconds_per_req,cnet_bytes_delta,cnet_bytes_per_req,average_time_ms,tps
SNMS,docker-cgroup,1,60s,1,1,1.0,3143,3147,3969336,3969336.0,3.722638,3.722638,301741.0,301741.0,473.0,2.1141649048625792
