mode,metrics_mode,concurrency,duration,total_reqs,success_reqs,success_rate,start_block,end_block,gas_total,gas_per_req,cpu_seconds_delta,cpu_seconds_per_req,cnet_bytes_delta,cnet_bytes_per_req,average_time_ms,tps
SNMS,docker-cgroup,1,60s,1,1,1.0,3453,3455,2098156,2098156.0,3.124389,3.124389,406691.0,406691.0,502.0,1.9920318725099602
