label,mode,fault_type,back_type,cal_type,target_service,second_target_service,leader_service,leader_service_at_fault,active_services,node_count,es_count,target_rps,duration_s,fault_at_s,recover_at_s,start_time_utc,end_time_utc,k6_exit_code,fault_error,iterations,http_reqs,http_req_failed_rate,http_req_duration_avg_ms,http_req_duration_p95_ms,http_req_duration_p99_ms,dropped_iterations,interrupted_iterations,record_total,record_right,record_wrong,record_failure_rate,baseline_completed_rps,fault_completed_rps,recovery_completed_rps,baseline_success_rate,fault_success_rate,recovery_success_rate,throughput_drop_ratio,mttr_records_based_s
mnss_nonleader_crash_rps1_run2,MNSS,nonleader_crash,1,0,oracle-node-1,,oracle-node-4,oracle-node-4,"oracle-node-1,oracle-node-2,oracle-node-3,oracle-node-4",4,1,1.0,180,60,120,2026-03-21T02:41:43.214166Z,2026-03-21T02:44:45.513588Z,0,,180,180,0,903.8115773388893,1444.44888455,0.0,0.0,0.0,180,136,44,0.24444444444444444,1.0330431805483642,0.9963556131644008,0.9945693403666627,0.6551724137931034,0.7884615384615384,0.8076923076923077,0.03551406957111778,64.3760838508606
