label,mode,fault_type,back_type,cal_type,target_service,second_target_service,leader_service,leader_service_at_fault,active_services,node_count,es_count,target_rps,duration_s,fault_at_s,recover_at_s,start_time_utc,end_time_utc,k6_exit_code,fault_error,iterations,http_reqs,http_req_failed_rate,http_req_duration_avg_ms,http_req_duration_p95_ms,http_req_duration_p99_ms,dropped_iterations,interrupted_iterations,record_total,record_right,record_wrong,record_failure_rate,baseline_completed_rps,fault_completed_rps,recovery_completed_rps,baseline_success_rate,fault_success_rate,recovery_success_rate,throughput_drop_ratio,mttr_records_based_s
mnms_bad_es0_rps1_run3,MNMS,bad_es,1,0,,,oracle-node-3,,"oracle-node-1,oracle-node-2,oracle-node-3,oracle-node-4",4,7,1.0,180,60,120,2026-03-21T08:55:11.678056Z,2026-03-21T08:58:37.157326Z,0,,178,178,0,16175.24010412359,22024.32435355,0.0,2,0.0,178,178,0,0.0,0.7839540748422394,0.8242597930186707,0.6319673831998305,0.8636363636363636,0.6744186046511628,0.7272727272727273,0.0,
