label,mode,fault_type,back_type,cal_type,target_service,second_target_service,leader_service,leader_service_at_fault,active_services,node_count,es_count,target_rps,duration_s,fault_at_s,recover_at_s,start_time_utc,end_time_utc,k6_exit_code,fault_error,iterations,http_reqs,http_req_failed_rate,http_req_duration_avg_ms,http_req_duration_p95_ms,http_req_duration_p99_ms,dropped_iterations,interrupted_iterations,record_total,record_right,record_wrong,record_failure_rate,baseline_completed_rps,fault_completed_rps,recovery_completed_rps,baseline_success_rate,fault_success_rate,recovery_success_rate,throughput_drop_ratio,mttr_records_based_s
mnms_leader_crash_rps1_run3,MNMS,leader_crash,1,0,oracle-node-2,,oracle-node-4,oracle-node-2,"oracle-node-1,oracle-node-2,oracle-node-3,oracle-node-4",4,7,1.0,180,60,120,2026-03-21T07:25:55.220378Z,2026-03-21T07:29:28.974883Z,0,,173,173,0,21147.415684971103,29287.811334,0.0,7,0.0,173,136,37,0.2138728323699422,0.7128364362386236,0.6140092109070834,0.9967678959947119,0.25,0.25,0.36538461538461536,0.13863941334566907,
