label,mode,fault_type,back_type,cal_type,target_service,second_target_service,leader_service,leader_service_at_fault,active_services,node_count,es_count,target_rps,duration_s,fault_at_s,recover_at_s,start_time_utc,end_time_utc,k6_exit_code,fault_error,iterations,http_reqs,http_req_failed_rate,http_req_duration_avg_ms,http_req_duration_p95_ms,http_req_duration_p99_ms,dropped_iterations,interrupted_iterations,record_total,record_right,record_wrong,record_failure_rate,baseline_completed_rps,fault_completed_rps,recovery_completed_rps,baseline_success_rate,fault_success_rate,recovery_success_rate,throughput_drop_ratio,mttr_records_based_s
mnss_leader_crash_rps1_run1,MNSS,leader_crash,1,0,oracle-node-3,,oracle-node-2,oracle-node-3,"oracle-node-1,oracle-node-2,oracle-node-3,oracle-node-4",4,1,1.0,180,60,120,2026-03-21T02:16:30.318850Z,2026-03-21T02:19:32.680225Z,0,,180,180,0,1215.3827245055547,2509.9648908,0.0,0.0,0.0,180,160,20,0.1111111111111111,0.9615607364003503,1.034144348053231,1.0136491040200588,1.0,0.8888888888888888,0.8113207547169812,0.0,86.52914261817932
