label,mode,fault_type,back_type,cal_type,target_service,second_target_service,leader_service,leader_service_at_fault,active_services,node_count,es_count,target_rps,duration_s,fault_at_s,recover_at_s,start_time_utc,end_time_utc,k6_exit_code,fault_error,iterations,http_reqs,http_req_failed_rate,http_req_duration_avg_ms,http_req_duration_p95_ms,http_req_duration_p99_ms,dropped_iterations,interrupted_iterations,record_total,record_right,record_wrong,record_failure_rate,baseline_completed_rps,fault_completed_rps,recovery_completed_rps,baseline_success_rate,fault_success_rate,recovery_success_rate,throughput_drop_ratio,mttr_records_based_s
mnms_baseline_rps1_run3,MNMS,baseline,1,0,,,oracle-node-2,,"oracle-node-1,oracle-node-2,oracle-node-3,oracle-node-4",4,7,1.0,180,60,120,2026-03-21T03:11:51.575957Z,2026-03-21T03:15:15.932894Z,0,,177,177,0,15214.70500659322,23008.578567,0.0,3,0.0,177,177,0,0.0,0.8549712004490617,0.8241497273665078,1.053058265922845,0.8333333333333334,0.7209302325581395,0.43636363636363634,0.036049720816754234,146.73602938652039
